age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
55,Male,Premium,0.42,29,Oceania,Tablet,17.99,1,PayPal,2,0.01,Documentary
42,Female,Basic,2.8,40,North America,TV,8.99,1,Gift Card,4,0.07,Comedy
22,Female,Standard,0.76,24,Africa,Desktop,13.99,1,Gift Card,2,0.03,Sci-Fi
37,Female,Basic,5.78,22,Europe,Laptop,8.99,1,Crypto,2,0.25,Romance
61,Female,Basic,17.59,58,North America,Laptop,8.99,1,Debit Card,2,0.3,Horror
47,Female,Basic,6.28,3,Oceania,Tablet,8.99,0,Debit Card,2,1.57,Documentary
31,Other,Standard,9.9,46,Asia,Laptop,13.99,0,PayPal,5,0.21,Action
52,Other,Standard,13.22,37,Europe,Mobile,13.99,1,Crypto,2,0.35,Drama
29,Female,Basic,1.77,47,Oceania,Laptop,8.99,1,Credit Card,3,0.04,Documentary
26,Male,Standard,33.1,21,Oceania,Laptop,13.99,0,PayPal,5,1.5,Documentary
52,Male,Premium,7.03,19,Africa,Tablet,17.99,0,Credit Card,2,0.35,Documentary
33,Male,Standard,14.96,16,North America,Tablet,13.99,0,Crypto,5,0.88,Romance
52,Male,Premium,3.11,50,North America,Mobile,17.99,1,Credit Card,4,0.06,Comedy
48,Female,Basic,0.29,33,North America,Tablet,8.99,1,Debit Card,1,0.01,Horror
52,Female,Standard,1.69,54,South America,Laptop,13.99,1,Debit Card,3,0.03,Documentary
50,Other,Basic,0.61,16,Asia,TV,8.99,1,Gift Card,2,0.04,Drama
43,Male,Premium,11.84,56,Africa,Mobile,17.99,0,Credit Card,5,0.21,Sci-Fi
62,Male,Standard,25.88,49,Europe,Desktop,13.99,0,PayPal,2,0.52,Horror
31,Male,Basic,1.79,18,Asia,Laptop,8.99,1,Gift Card,5,0.09,Drama
35,Other,Premium,19.19,50,Asia,Desktop,17.99,1,Credit Card,1,0.38,Documentary
68,Female,Premium,7.11,43,South America,TV,17.99,0,Credit Card,5,0.16,Horror
45,Other,Premium,3.2,57,Oceania,TV,17.99,1,Credit Card,1,0.06,Sci-Fi
24,Female,Premium,1.03,30,Oceania,Tablet,17.99,1,Credit Card,1,0.03,Sci-Fi
30,Female,Standard,6.23,49,Europe,TV,13.99,1,Debit Card,3,0.12,Comedy
51,Male,Standard,7.01,38,Asia,Tablet,13.99,1,Gift Card,2,0.18,Sci-Fi
25,Male,Basic,2.95,37,North America,TV,8.99,1,PayPal,4,0.08,Horror
43,Male,Standard,16.9,20,South America,Tablet,13.99,0,Credit Card,2,0.8,Drama
58,Male,Basic,0.36,39,Africa,Laptop,8.99,1,PayPal,3,0.01,Drama
27,Female,Standard,19.23,56,North America,Tablet,13.99,1,Gift Card,2,0.34,Romance
33,Other,Premium,27.1,57,Africa,Desktop,17.99,0,Gift Card,4,0.47,Drama
35,Female,Premium,38.65,21,Asia,Desktop,17.99,0,PayPal,4,1.76,Horror
56,Male,Basic,8.25,27,Asia,TV,8.99,0,Debit Card,3,0.29,Comedy
59,Male,Standard,3.06,17,Europe,Tablet,13.99,1,PayPal,2,0.17,Documentary
41,Other,Basic,0.86,22,South America,TV,8.99,1,Crypto,4,0.04,Documentary
22,Female,Premium,5.22,33,Oceania,Desktop,17.99,0,Credit Card,5,0.15,Documentary
64,Female,Premium,22.92,7,Africa,Desktop,17.99,0,Debit Card,1,2.87,Action
61,Male,Basic,3.99,33,South America,Mobile,8.99,1,PayPal,5,0.12,Romance
37,Female,Standard,0.59,13,Oceania,TV,13.99,1,Credit Card,3,0.04,Sci-Fi
48,Other,Basic,0.75,55,North America,Laptop,8.99,1,PayPal,5,0.01,Action
58,Female,Basic,3.59,29,Asia,TV,8.99,1,PayPal,3,0.12,Horror
25,Male,Basic,0.24,43,Asia,Desktop,8.99,1,Debit Card,3,0.01,Romance
51,Other,Basic,25.77,38,South America,Mobile,8.99,0,PayPal,4,0.66,Action
34,Male,Standard,2.94,43,Oceania,Desktop,13.99,1,Credit Card,2,0.07,Sci-Fi
62,Male,Premium,20.63,11,Africa,TV,17.99,0,PayPal,3,1.72,Comedy
66,Female,Standard,6.54,7,Africa,Tablet,13.99,0,PayPal,2,0.82,Comedy
35,Male,Standard,4.7,13,Oceania,Tablet,13.99,1,Crypto,4,0.34,Sci-Fi
64,Female,Premium,0.19,18,Africa,Laptop,17.99,0,Debit Card,5,0.01,Action
21,Female,Premium,7.72,51,Oceania,TV,17.99,1,Debit Card,3,0.15,Romance
58,Male,Standard,6.88,22,Asia,Desktop,13.99,0,Crypto,3,0.3,Romance
49,Other,Premium,19.3,19,Oceania,Mobile,17.99,0,PayPal,5,0.97,Horror
39,Other,Standard,35.7,7,South America,TV,13.99,0,Crypto,4,4.46,Sci-Fi
49,Male,Premium,1.0,40,Asia,Tablet,17.99,1,Gift Card,4,0.02,Documentary
61,Other,Premium,28.65,36,Europe,Laptop,17.99,0,PayPal,5,0.77,Drama
32,Female,Standard,6.86,49,Africa,TV,13.99,1,Debit Card,2,0.14,Sci-Fi
22,Other,Basic,2.36,27,Oceania,Laptop,8.99,1,Crypto,3,0.08,Action
47,Female,Basic,3.84,2,Europe,Mobile,8.99,0,Credit Card,2,1.28,Action
41,Female,Standard,0.11,41,Africa,Mobile,13.99,1,Credit Card,2,0.0,Action
65,Male,Basic,6.36,31,Europe,Tablet,8.99,1,Credit Card,4,0.2,Sci-Fi
57,Male,Basic,12.3,26,Asia,Tablet,8.99,0,Debit Card,4,0.46,Sci-Fi
42,Other,Premium,8.18,40,Europe,Mobile,17.99,0,Credit Card,5,0.2,Romance
50,Other,Premium,1.05,42,Asia,Laptop,17.99,1,Credit Card,2,0.02,Action
38,Other,Standard,6.49,50,Oceania,TV,13.99,0,PayPal,5,0.13,Romance
58,Male,Premium,15.91,49,South America,Mobile,17.99,1,Gift Card,1,0.32,Drama
30,Other,Standard,12.85,39,Asia,Tablet,13.99,1,Debit Card,3,0.32,Comedy
64,Female,Premium,1.22,56,Asia,Desktop,17.99,1,Crypto,1,0.02,Comedy
51,Other,Standard,1.96,26,Europe,Tablet,13.99,0,Debit Card,4,0.07,Documentary
56,Female,Basic,8.3,55,Asia,TV,8.99,1,PayPal,3,0.15,Comedy
48,Male,Standard,7.38,4,South America,Desktop,13.99,0,Credit Card,4,1.48,Horror
27,Female,Basic,11.62,50,Asia,TV,8.99,1,Credit Card,2,0.23,Documentary
23,Female,Basic,5.06,36,Europe,Tablet,8.99,1,Debit Card,3,0.14,Comedy
69,Other,Premium,3.84,30,Asia,Desktop,17.99,1,Crypto,5,0.12,Documentary
41,Female,Standard,2.97,46,North America,Tablet,13.99,1,Credit Card,1,0.06,Horror
65,Female,Standard,8.23,57,Asia,TV,13.99,1,Crypto,1,0.14,Comedy
20,Male,Premium,12.72,13,Oceania,Mobile,17.99,0,Credit Card,2,0.91,Horror
62,Male,Premium,10.76,31,Africa,Desktop,17.99,1,PayPal,1,0.34,Horror
34,Female,Premium,19.54,10,Asia,Laptop,17.99,0,Debit Card,2,1.78,Sci-Fi
58,Male,Premium,26.15,53,South America,Desktop,17.99,0,Credit Card,1,0.48,Romance
35,Female,Premium,3.78,37,Africa,Laptop,17.99,1,Debit Card,5,0.1,Drama
36,Female,Standard,6.49,21,North America,Laptop,13.99,0,Credit Card,5,0.29,Action
57,Female,Basic,1.76,10,North America,Tablet,8.99,1,Credit Card,4,0.16,Comedy
58,Male,Premium,8.43,49,Europe,Tablet,17.99,1,Crypto,1,0.17,Romance
54,Male,Basic,4.85,37,Africa,Tablet,8.99,1,Credit Card,4,0.13,Comedy
22,Other,Standard,14.04,19,North America,Mobile,13.99,0,Gift Card,2,0.7,Sci-Fi
43,Male,Premium,19.59,25,Africa,Tablet,17.99,0,Credit Card,1,0.75,Drama
21,Other,Standard,0.06,13,Oceania,Desktop,13.99,0,PayPal,5,0.0,Drama
53,Female,Standard,26.91,19,North America,Tablet,13.99,0,Debit Card,2,1.35,Action
36,Male,Standard,1.36,58,North America,Desktop,13.99,1,Credit Card,5,0.02,Documentary
37,Female,Premium,7.53,48,Asia,Desktop,17.99,1,PayPal,3,0.15,Documentary
44,Female,Standard,62.82,44,Africa,Desktop,13.99,0,Credit Card,4,1.4,Sci-Fi
33,Female,Premium,2.08,7,North America,TV,17.99,0,Debit Card,4,0.26,Romance
32,Male,Basic,10.13,8,Oceania,Tablet,8.99,0,Credit Card,5,1.13,Horror
23,Female,Basic,11.07,47,Europe,Laptop,8.99,1,Crypto,4,0.23,Action
61,Male,Premium,4.67,43,South America,TV,17.99,1,Crypto,4,0.11,Romance
33,Male,Premium,17.72,5,North America,Laptop,17.99,0,Credit Card,5,2.95,Romance
41,Female,Premium,6.01,36,North America,Tablet,17.99,0,Debit Card,4,0.16,Action
23,Female,Standard,14.92,13,North America,TV,13.99,0,Gift Card,2,1.07,Documentary
67,Female,Basic,8.28,51,Africa,Laptop,8.99,1,Gift Card,2,0.16,Comedy
59,Other,Basic,4.96,51,South America,Mobile,8.99,1,PayPal,1,0.1,Comedy
50,Other,Basic,1.11,44,North America,Laptop,8.99,1,PayPal,5,0.02,Romance
22,Other,Premium,0.85,26,Oceania,TV,17.99,1,Debit Card,3,0.03,Comedy
65,Female,Basic,1.85,34,Asia,TV,8.99,1,PayPal,2,0.05,Romance
70,Male,Premium,8.29,13,North America,Mobile,17.99,0,Gift Card,1,0.59,Comedy
39,Female,Basic,13.15,13,Asia,TV,8.99,0,Gift Card,2,0.94,Horror
59,Other,Standard,3.7,22,Europe,Tablet,13.99,1,Gift Card,3,0.16,Comedy
58,Female,Basic,5.08,48,Asia,TV,8.99,1,PayPal,5,0.1,Documentary
56,Female,Basic,23.72,13,South America,Mobile,8.99,0,Debit Card,1,1.69,Comedy
46,Female,Standard,13.81,13,Oceania,TV,13.99,0,Credit Card,1,0.99,Action
19,Female,Standard,6.51,51,Asia,Tablet,13.99,1,Crypto,1,0.13,Comedy
38,Male,Standard,6.68,15,Oceania,Mobile,13.99,0,Credit Card,1,0.42,Drama
24,Other,Premium,18.05,41,Africa,Mobile,17.99,0,Credit Card,5,0.43,Romance
63,Female,Premium,26.19,34,Africa,Laptop,17.99,0,Crypto,1,0.75,Sci-Fi
49,Other,Premium,8.48,10,North America,Laptop,17.99,0,PayPal,1,0.77,Horror
56,Male,Premium,14.15,44,Africa,Mobile,17.99,1,Crypto,3,0.31,Horror
55,Female,Premium,2.01,24,North America,Tablet,17.99,1,Debit Card,3,0.08,Sci-Fi
46,Male,Premium,0.48,36,Asia,TV,17.99,1,Gift Card,5,0.01,Romance
18,Other,Basic,3.17,0,Asia,Laptop,8.99,1,Credit Card,1,3.17,Action
28,Male,Premium,8.75,46,Asia,Desktop,17.99,1,Credit Card,3,0.19,Comedy
35,Female,Premium,9.17,43,Asia,Mobile,17.99,1,Crypto,3,0.21,Drama
43,Male,Standard,0.83,13,South America,TV,13.99,1,PayPal,3,0.06,Documentary
37,Other,Basic,3.68,45,Africa,Laptop,8.99,1,Credit Card,3,0.08,Sci-Fi
62,Male,Premium,10.33,3,Africa,Desktop,17.99,0,Crypto,2,2.58,Documentary
46,Female,Basic,12.12,41,South America,Tablet,8.99,1,Debit Card,2,0.29,Drama
34,Female,Basic,28.06,33,Oceania,TV,8.99,0,PayPal,4,0.83,Documentary
21,Male,Premium,16.09,2,North America,Tablet,17.99,0,Crypto,4,5.36,Sci-Fi
61,Female,Premium,55.13,59,Asia,Tablet,17.99,0,Debit Card,1,0.92,Horror
48,Other,Premium,17.24,53,Oceania,Mobile,17.99,0,Debit Card,5,0.32,Documentary
23,Other,Basic,2.91,40,Oceania,Tablet,8.99,1,PayPal,3,0.07,Drama
57,Female,Standard,3.05,26,North America,TV,13.99,1,PayPal,2,0.11,Sci-Fi
30,Male,Premium,5.43,56,Africa,TV,17.99,1,Gift Card,4,0.1,Documentary
25,Other,Premium,2.51,18,Asia,TV,17.99,0,PayPal,5,0.13,Sci-Fi
32,Female,Basic,7.17,3,Asia,Tablet,8.99,0,Debit Card,5,1.79,Horror
29,Female,Basic,10.64,36,Europe,Tablet,8.99,1,PayPal,1,0.29,Action
56,Male,Standard,12.06,26,South America,Laptop,13.99,0,Debit Card,1,0.45,Horror
57,Female,Standard,28.5,23,South America,Desktop,13.99,0,Gift Card,3,1.19,Documentary
23,Female,Basic,11.25,24,Asia,Desktop,8.99,0,Crypto,5,0.45,Comedy
38,Other,Basic,1.13,41,Asia,Desktop,8.99,1,Crypto,2,0.03,Comedy
62,Male,Basic,12.33,47,South America,Desktop,8.99,1,Gift Card,1,0.26,Action
51,Male,Standard,8.43,37,South America,Mobile,13.99,1,Debit Card,1,0.22,Documentary
54,Other,Standard,3.36,50,Africa,Laptop,13.99,1,Gift Card,5,0.07,Romance
33,Female,Basic,11.36,51,Europe,Desktop,8.99,1,PayPal,1,0.22,Drama
54,Female,Premium,2.08,12,Africa,Mobile,17.99,0,Debit Card,5,0.16,Action
38,Male,Premium,3.49,26,Asia,TV,17.99,0,Credit Card,5,0.13,Action
24,Other,Basic,17.56,10,Oceania,Mobile,8.99,0,Gift Card,5,1.6,Action
44,Male,Standard,2.28,59,Asia,Laptop,13.99,1,Crypto,2,0.04,Comedy
37,Male,Standard,28.57,4,Europe,Mobile,13.99,0,Credit Card,2,5.71,Horror
64,Male,Standard,22.89,50,Africa,Laptop,13.99,0,Crypto,3,0.45,Action
41,Female,Premium,14.17,19,North America,Tablet,17.99,0,Gift Card,3,0.71,Action
25,Other,Standard,0.9,27,North America,Mobile,13.99,1,PayPal,3,0.03,Horror
65,Female,Standard,17.31,37,Africa,Mobile,13.99,1,PayPal,1,0.46,Drama
39,Female,Premium,3.69,26,Asia,Tablet,17.99,1,Crypto,5,0.14,Documentary
69,Male,Standard,42.32,48,Oceania,TV,13.99,0,Gift Card,3,0.86,Action
61,Other,Premium,31.47,52,Europe,Desktop,17.99,0,Debit Card,5,0.59,Documentary
59,Male,Standard,16.35,1,Asia,TV,13.99,0,PayPal,3,8.18,Action
26,Other,Standard,1.24,56,Asia,TV,13.99,1,Debit Card,1,0.02,Sci-Fi
36,Other,Premium,2.98,60,South America,Mobile,17.99,1,Debit Card,4,0.05,Drama
42,Female,Basic,1.85,6,Africa,Laptop,8.99,1,Crypto,5,0.26,Horror
45,Female,Standard,1.77,11,Africa,Mobile,13.99,1,PayPal,3,0.15,Romance
66,Other,Premium,0.42,28,North America,TV,17.99,1,Crypto,5,0.01,Drama
64,Female,Basic,5.7,9,North America,Desktop,8.99,0,Credit Card,1,0.57,Comedy
54,Other,Basic,0.51,11,South America,Tablet,8.99,1,PayPal,5,0.04,Documentary
69,Male,Basic,3.45,26,North America,Mobile,8.99,1,Debit Card,3,0.13,Drama
53,Male,Basic,6.45,6,South America,Mobile,8.99,0,Credit Card,5,0.92,Documentary
31,Other,Basic,5.16,41,Europe,Mobile,8.99,1,Debit Card,2,0.12,Romance
27,Male,Basic,1.41,0,North America,Tablet,8.99,0,Debit Card,5,1.41,Action
64,Male,Premium,0.52,20,Europe,Tablet,17.99,1,Credit Card,2,0.02,Sci-Fi
59,Female,Standard,6.25,56,Africa,Desktop,13.99,0,Debit Card,4,0.11,Romance
31,Female,Standard,8.58,16,South America,Laptop,13.99,0,Credit Card,2,0.5,Drama
39,Male,Premium,9.78,54,Africa,Desktop,17.99,0,Credit Card,4,0.18,Romance
27,Other,Basic,0.14,57,North America,Laptop,8.99,1,Debit Card,5,0.0,Drama
69,Male,Premium,7.95,59,North America,Mobile,17.99,1,Crypto,2,0.13,Documentary
30,Other,Basic,14.86,55,Oceania,Desktop,8.99,1,Debit Card,2,0.27,Documentary
43,Other,Standard,4.09,7,Europe,TV,13.99,0,Gift Card,5,0.51,Documentary
66,Female,Basic,1.29,44,Oceania,Tablet,8.99,1,PayPal,3,0.03,Romance
31,Other,Standard,2.44,17,South America,TV,13.99,1,Credit Card,3,0.14,Sci-Fi
36,Male,Premium,6.16,53,Europe,Mobile,17.99,0,Credit Card,4,0.11,Sci-Fi
60,Other,Premium,15.16,45,Europe,Laptop,17.99,1,Credit Card,2,0.33,Documentary
32,Male,Standard,7.57,18,Africa,Tablet,13.99,0,Crypto,5,0.4,Comedy
50,Other,Premium,27.56,44,Africa,TV,17.99,0,Gift Card,4,0.61,Comedy
37,Other,Basic,3.17,46,Africa,Mobile,8.99,1,PayPal,1,0.07,Drama
20,Male,Premium,36.39,49,South America,TV,17.99,0,Debit Card,4,0.73,Comedy
65,Female,Basic,2.99,54,South America,Laptop,8.99,1,Crypto,1,0.05,Drama
50,Other,Premium,1.04,51,Africa,Tablet,17.99,1,Credit Card,1,0.02,Documentary
48,Male,Standard,6.52,25,Asia,Mobile,13.99,0,Gift Card,2,0.25,Sci-Fi
40,Male,Standard,3.11,51,Oceania,Tablet,13.99,1,Gift Card,5,0.06,Drama
51,Male,Premium,9.77,29,Asia,TV,17.99,0,Crypto,3,0.33,Drama
23,Female,Basic,4.27,23,North America,TV,8.99,1,Debit Card,1,0.18,Sci-Fi
48,Other,Basic,22.19,34,South America,Mobile,8.99,0,Credit Card,2,0.63,Romance
21,Female,Standard,6.43,39,Africa,Mobile,13.99,0,Credit Card,5,0.16,Horror
62,Male,Premium,2.15,42,Europe,Laptop,17.99,1,Credit Card,2,0.05,Comedy
19,Male,Premium,9.32,0,Oceania,Desktop,17.99,0,Debit Card,2,9.32,Documentary
55,Other,Standard,47.76,39,Oceania,Desktop,13.99,0,Debit Card,2,1.19,Horror
27,Other,Standard,5.08,25,Asia,Tablet,13.99,0,Gift Card,1,0.2,Romance
42,Male,Standard,4.79,58,South America,TV,13.99,1,Credit Card,3,0.08,Sci-Fi
56,Other,Standard,4.09,56,Europe,TV,13.99,1,PayPal,3,0.07,Romance
42,Other,Basic,5.46,41,Asia,Laptop,8.99,1,Debit Card,3,0.13,Action
59,Other,Standard,11.65,44,Asia,Mobile,13.99,1,Crypto,1,0.26,Romance
22,Male,Standard,1.41,28,South America,Laptop,13.99,1,Gift Card,4,0.05,Sci-Fi
42,Other,Standard,3.69,45,Africa,Tablet,13.99,1,Gift Card,2,0.08,Horror
31,Male,Basic,10.99,33,Asia,Laptop,8.99,1,Credit Card,3,0.32,Sci-Fi
67,Female,Premium,2.92,38,Oceania,Desktop,17.99,1,Gift Card,5,0.07,Action
18,Male,Basic,12.68,18,Europe,TV,8.99,0,Debit Card,3,0.67,Drama
25,Female,Basic,1.91,18,Africa,Desktop,8.99,1,Crypto,3,0.1,Documentary
24,Male,Standard,5.37,2,North America,TV,13.99,0,Gift Card,2,1.79,Comedy
64,Male,Standard,0.31,52,Europe,Desktop,13.99,1,Debit Card,1,0.01,Comedy
66,Male,Basic,27.65,12,Europe,Laptop,8.99,0,Debit Card,1,2.13,Sci-Fi
39,Male,Premium,7.45,24,Africa,Mobile,17.99,0,Debit Card,1,0.3,Sci-Fi
30,Male,Basic,5.73,41,Oceania,Laptop,8.99,1,Gift Card,3,0.14,Romance
52,Female,Standard,31.15,57,Europe,TV,13.99,0,PayPal,5,0.54,Horror
19,Other,Premium,8.11,56,North America,Laptop,17.99,0,PayPal,5,0.14,Horror
47,Male,Premium,7.02,44,North America,Desktop,17.99,1,Gift Card,5,0.16,Action
40,Female,Standard,9.36,27,Asia,Laptop,13.99,0,Debit Card,3,0.33,Horror
30,Male,Standard,9.7,37,North America,Mobile,13.99,1,Crypto,1,0.26,Action
24,Other,Basic,15.34,43,Europe,Desktop,8.99,1,Crypto,3,0.35,Comedy
44,Male,Premium,1.68,16,Oceania,Desktop,17.99,1,Debit Card,2,0.1,Drama
36,Female,Standard,3.88,41,South America,Laptop,13.99,1,PayPal,4,0.09,Horror
41,Female,Premium,10.47,37,Asia,TV,17.99,0,Debit Card,4,0.28,Sci-Fi
19,Male,Standard,8.32,2,Asia,Laptop,13.99,0,PayPal,2,2.77,Horror
36,Other,Premium,54.48,25,Africa,Mobile,17.99,0,Gift Card,2,2.1,Documentary
46,Other,Standard,38.53,49,Europe,Laptop,13.99,0,Crypto,2,0.77,Sci-Fi
46,Other,Basic,6.69,13,Oceania,Desktop,8.99,1,Crypto,1,0.48,Romance
35,Other,Standard,8.18,36,South America,Mobile,13.99,1,Debit Card,2,0.22,Romance
67,Female,Standard,21.36,19,North America,Desktop,13.99,0,PayPal,4,1.07,Horror
66,Female,Standard,36.7,48,South America,TV,13.99,0,Crypto,3,0.75,Romance
20,Female,Standard,7.66,36,North America,Desktop,13.99,0,Debit Card,5,0.21,Sci-Fi
22,Other,Basic,10.85,44,North America,Laptop,8.99,1,Gift Card,4,0.24,Drama
62,Male,Standard,9.73,52,North America,Tablet,13.99,1,Crypto,1,0.18,Drama
24,Male,Basic,7.95,33,Africa,Tablet,8.99,1,PayPal,3,0.23,Drama
55,Other,Basic,1.92,32,South America,Laptop,8.99,1,Gift Card,5,0.06,Horror
45,Other,Standard,82.63,44,Oceania,Tablet,13.99,0,PayPal,4,1.84,Action
63,Other,Premium,27.92,14,Africa,Laptop,17.99,0,Gift Card,3,1.86,Drama
44,Other,Premium,11.7,28,Europe,Desktop,17.99,0,Debit Card,3,0.4,Horror
45,Female,Premium,30.42,14,Asia,Mobile,17.99,0,Debit Card,3,2.03,Romance
39,Female,Standard,12.72,16,North America,Desktop,13.99,0,Gift Card,3,0.75,Horror
66,Other,Premium,6.66,39,Asia,TV,17.99,1,Debit Card,1,0.17,Sci-Fi
65,Other,Premium,0.76,2,Asia,Mobile,17.99,0,Debit Card,2,0.25,Comedy
26,Other,Standard,11.13,2,South America,Laptop,13.99,0,Credit Card,2,3.71,Sci-Fi
21,Male,Basic,24.86,54,North America,TV,8.99,1,PayPal,2,0.45,Comedy
20,Female,Standard,22.67,55,Europe,Tablet,13.99,1,Gift Card,1,0.4,Documentary
66,Male,Standard,17.66,19,South America,Tablet,13.99,0,Debit Card,2,0.88,Romance
48,Male,Premium,12.66,45,Oceania,TV,17.99,1,PayPal,1,0.28,Documentary
40,Male,Premium,1.85,46,North America,Mobile,17.99,1,Crypto,1,0.04,Action
69,Female,Premium,36.48,33,Europe,Laptop,17.99,0,Debit Card,3,1.07,Drama
22,Other,Standard,1.42,37,North America,Tablet,13.99,1,Gift Card,2,0.04,Sci-Fi
67,Other,Basic,10.31,14,Europe,Tablet,8.99,0,PayPal,1,0.69,Action
36,Female,Premium,8.8,10,Oceania,Mobile,17.99,0,Debit Card,2,0.8,Comedy
65,Female,Premium,6.18,36,Europe,Laptop,17.99,1,Crypto,3,0.17,Drama
57,Other,Premium,28.19,10,Europe,Tablet,17.99,0,Debit Card,1,2.56,Romance
23,Male,Premium,4.23,14,South America,Desktop,17.99,0,Credit Card,5,0.28,Documentary
54,Male,Premium,4.93,3,Asia,TV,17.99,0,Crypto,1,1.23,Documentary
58,Female,Premium,1.21,24,Asia,Tablet,17.99,0,Debit Card,5,0.05,Romance
44,Other,Basic,18.32,52,Oceania,Tablet,8.99,1,Crypto,5,0.35,Comedy
60,Other,Standard,12.7,35,Africa,Laptop,13.99,0,Credit Card,5,0.35,Drama
65,Female,Standard,47.81,11,Africa,Desktop,13.99,0,Crypto,4,3.98,Action
59,Female,Basic,2.63,42,North America,Mobile,8.99,1,Gift Card,2,0.06,Drama
41,Female,Premium,5.18,33,South America,Laptop,17.99,1,Gift Card,1,0.15,Action
64,Female,Basic,6.99,11,Oceania,Tablet,8.99,0,Crypto,1,0.58,Sci-Fi
32,Other,Basic,0.49,4,North America,Desktop,8.99,1,Gift Card,2,0.1,Documentary
27,Other,Premium,11.61,21,Europe,Laptop,17.99,0,Credit Card,4,0.53,Horror
48,Female,Premium,17.58,33,Europe,Laptop,17.99,0,Crypto,2,0.52,Sci-Fi
49,Female,Basic,18.37,1,North America,Laptop,8.99,0,PayPal,2,9.19,Drama
47,Other,Basic,1.71,56,Oceania,TV,8.99,1,Crypto,3,0.03,Comedy
61,Other,Basic,9.33,51,Oceania,Desktop,8.99,1,Gift Card,4,0.18,Romance
54,Female,Standard,4.28,36,Europe,Laptop,13.99,1,PayPal,4,0.12,Romance
25,Male,Premium,13.12,47,Asia,Mobile,17.99,1,Crypto,5,0.27,Drama
58,Female,Basic,21.67,45,Europe,TV,8.99,0,Debit Card,4,0.47,Sci-Fi
49,Other,Premium,27.9,38,Africa,Laptop,17.99,0,Debit Card,1,0.72,Documentary
47,Other,Basic,5.91,53,North America,Desktop,8.99,1,Credit Card,2,0.11,Sci-Fi
23,Female,Basic,25.79,55,Asia,Tablet,8.99,1,Debit Card,2,0.46,Action
26,Male,Basic,25.49,35,South America,Mobile,8.99,0,Crypto,3,0.71,Romance
26,Male,Standard,4.87,59,Oceania,Mobile,13.99,1,Credit Card,3,0.08,Action
28,Other,Premium,17.1,28,Africa,TV,17.99,0,Debit Card,4,0.59,Action
64,Female,Standard,0.91,44,South America,TV,13.99,1,Debit Card,3,0.02,Horror
58,Female,Basic,26.03,26,South America,Desktop,8.99,0,Gift Card,5,0.96,Horror
40,Female,Premium,11.57,11,South America,Laptop,17.99,0,Debit Card,3,0.96,Documentary
22,Other,Basic,11.84,40,Africa,TV,8.99,1,Debit Card,1,0.29,Action
36,Other,Basic,21.08,27,Africa,Mobile,8.99,0,Debit Card,2,0.75,Action
46,Other,Standard,0.96,46,Oceania,Desktop,13.99,1,PayPal,4,0.02,Sci-Fi
62,Female,Standard,24.45,13,Africa,Laptop,13.99,0,Credit Card,3,1.75,Documentary
37,Other,Basic,7.72,31,South America,TV,8.99,1,Crypto,5,0.24,Comedy
45,Other,Basic,0.7,25,Africa,Desktop,8.99,1,Crypto,5,0.03,Action
54,Female,Standard,12.34,32,Asia,Desktop,13.99,1,Gift Card,3,0.37,Sci-Fi
32,Male,Standard,1.89,24,Europe,TV,13.99,1,Credit Card,1,0.08,Romance
30,Female,Basic,11.4,50,Asia,Desktop,8.99,1,Debit Card,5,0.22,Romance
18,Male,Premium,2.75,5,Asia,TV,17.99,1,Crypto,1,0.46,Drama
18,Other,Standard,3.54,45,Oceania,Mobile,13.99,1,Debit Card,5,0.08,Horror
48,Other,Basic,39.47,32,Europe,Desktop,8.99,0,Crypto,4,1.2,Action
64,Female,Basic,7.82,34,North America,Mobile,8.99,1,Debit Card,2,0.22,Comedy
67,Female,Premium,4.01,55,South America,Laptop,17.99,1,Debit Card,4,0.07,Drama
30,Male,Basic,5.42,43,Africa,Tablet,8.99,1,Gift Card,4,0.12,Drama
45,Male,Premium,17.85,57,Europe,Desktop,17.99,1,Crypto,3,0.31,Sci-Fi
28,Male,Standard,3.57,60,North America,Mobile,13.99,1,Crypto,4,0.06,Horror
46,Male,Standard,0.86,23,Asia,Tablet,13.99,0,Debit Card,4,0.04,Horror
45,Female,Basic,15.8,57,Oceania,Mobile,8.99,1,Credit Card,1,0.27,Documentary
25,Female,Standard,10.36,52,Africa,Mobile,13.99,0,Credit Card,4,0.2,Horror
42,Other,Standard,7.51,28,Europe,Laptop,13.99,0,Gift Card,1,0.26,Documentary
33,Other,Basic,2.36,10,Africa,Mobile,8.99,1,PayPal,3,0.21,Action
44,Female,Basic,9.35,56,Africa,Tablet,8.99,1,Crypto,5,0.16,Sci-Fi
19,Female,Standard,18.18,48,Asia,TV,13.99,1,Gift Card,3,0.37,Romance
43,Female,Basic,11.02,47,Oceania,TV,8.99,1,Crypto,4,0.23,Romance
32,Female,Standard,7.07,21,Asia,Desktop,13.99,0,Crypto,1,0.32,Horror
35,Female,Premium,8.44,47,Asia,Laptop,17.99,1,Crypto,4,0.18,Sci-Fi
66,Male,Standard,26.72,35,Oceania,TV,13.99,0,PayPal,5,0.74,Drama
68,Female,Standard,1.45,27,North America,Desktop,13.99,0,Debit Card,5,0.05,Romance
46,Other,Basic,0.04,2,South America,Tablet,8.99,1,Credit Card,4,0.01,Action
